timestamp,codice_comune_istat,url
2025-05-03 19:40:53,069045,https://www..comunelamadeipeligni.it
2025-05-03 19:40:58,066042,https://www.comunefagnanoalto.it
2025-05-03 19:40:59,018004,https://www.comune.albuzzano.pv.it
2025-05-03 19:40:59,076096,https://www.comune.vietridipotenza.pz.it
2025-05-03 19:41:01,069013,https://www.comune.casacanditella.ch.it
2025-05-03 19:41:01,058028,https://comune.cervaradiroma.rm.it
2025-05-03 19:41:05,070037,https://www.comune.matrice.cb.it
2025-05-03 19:41:05,064021,https://www.comunecassanoirpino.it
2025-05-03 19:41:06,019007,https://www.comune.bordolano.cr.it
2025-05-03 19:41:08,016110,https://www.comune.gaverina-terme.bg.it
2025-05-03 19:41:08,018082,https://www.comune.lirio.pv.it
2025-05-03 19:41:10,056023,https://www.comune.corchiano.vt.it
2025-05-03 19:41:10,078149,https://www.comuneditortora.it
2025-05-03 19:41:13,018104,https://www.olevanolomellina.it
2025-05-03 19:41:14,061026,https://www.comune.castelmorrone.ce.it
2025-05-03 19:41:15,034012,https://www.comune.corniglio.pr.it
2025-05-03 19:41:19,021112,https://www.comune.verano.bz.it
2025-05-03 19:41:20,083059,https://www.comune.mottadaffermo.me.it
2025-05-03 19:41:21,024107,https://www.comune.torrebelvicino.vi.it
2025-05-03 19:41:24,111057,https://www.comune.portoscuso.ci.it
2025-05-03 19:41:24,061079,https://www.comune.sanpietroinfine.ce.it
2025-05-03 19:41:25,069062,https://www.comune.palombaro.gov.it
2025-05-03 19:41:26,078092,https://www.comune.papasidero.cs.it
2025-05-03 19:41:28,013159,https://www.comune.mozzate.co.it
2025-05-03 19:41:30,021100,https://www.comune.tires.bz.it
2025-05-03 19:41:31,001228,https://www.comune.rosta.to.it
2025-05-03 19:41:31,075075,https://www.comunedisoglianocavour.gov.it
2025-05-03 19:41:32,060028,https://www.collepardo.it
2025-05-03 19:41:35,058019,https://www.comunecapranicaprenestina.it
2025-05-03 19:41:36,021050,https://www.comune.meltina.bz.it
2025-05-03 19:41:37,077022,https://www.comune.pomarico.mt.it
2025-05-03 19:41:38,041026,https://comune.mercatinoconca.pu.it
2025-05-03 19:41:39,060084,https://www.comune.vallerotonda.fr.it
2025-05-03 19:41:39,066093,https://www.comune.scanno.aq.it
2025-05-03 19:41:43,021044,https://www.comune.luson.bz.it
2025-05-03 19:41:44,021083,https://www.comune.sanmartinoinpassiria.bz.it
2025-05-03 19:41:45,021067,https://www.comune.prato.bz.it
2025-05-03 19:41:47,061006,https://www.comune.baiaelatina.ce.it
2025-05-03 19:41:48,021081,https://www.stlorenzen.eu
2025-05-03 19:41:49,068008,https://www.comune.carpinetodellanora.pe.it
2025-05-03 19:41:49,066079,https://roccacasale.gov.it
2025-05-03 19:41:50,102038,https://www.comune.simbario.vv.it
2025-05-03 19:41:51,063034,https://www.comune.giugliano.na.it
2025-05-03 19:41:52,109031,https://www.comune.petritoli.fm.it
2025-05-03 19:41:53,065035,https://www.comune.castelsanlorenzo.sa.it
2025-05-03 19:41:56,021113,https://www.niederdorf.eu
2025-05-03 19:41:57,053014,https://www.comune.manciano.gr.it
2025-05-03 19:42:02,015184,https://www.comune.robeccosulnaviglio.mi.it
2025-05-03 19:42:03,070021,https://www.comune.colletorto.cb.it
2025-05-03 19:42:04,021037,https://www.gemeinde.latsch.bz.it
2025-05-03 19:42:05,061075,https://www.comune.sanfeliceacancello.ce.it
2025-05-03 19:42:06,010026,https://www.comune.gorreto.ge.it
2025-05-03 19:42:06,034038,https://www.comune.terenzo.pr.it
2025-05-03 19:42:06,078025,https://www.comune.cariati.gov.it
2025-05-03 19:42:10,014054,https://www.comune.pratacamportaccio.so.it
2025-05-03 19:42:11,069087,https://www.comunediscerni.com
2025-05-03 19:42:11,053020,https://www.comune.roccalbegna.gr.it
2025-05-03 19:42:12,011025,https://www.comune.rocchettadivara.sp.it
2025-05-03 19:42:12,065065,https://www.comune.maglianovetere.sa.gov.it
2025-05-03 19:42:13,085009,https://www.comune.mazzarino.cl.it
2025-05-03 19:42:15,021059,https://www.nova-ponente.eu
2025-05-03 19:42:16,080014,https://www.comune.brancaleone.rc.it
2025-05-03 19:42:17,048008,https://www.comune.capraia-e-limite.fi.it
2025-05-03 19:42:19,033003,https://www.comune.besenzone.pc.it
2025-05-03 19:42:20,016023,https://www.comune.berbenno.bg.it
2025-05-03 19:42:23,061064,https://www.comune.pratella.ce.it
2025-05-03 19:42:24,033017,https://www.comune.cortebrugnatella.pc.it
2025-05-03 19:42:25,021031,https://www.comune.fie.bz.it
2025-05-03 19:42:25,021047,https://www.comune.marebbe.bz.it
2025-05-03 19:42:27,021043,https://www.gemeinde.laurein.bz.it
2025-05-03 19:42:28,015007,https://www.arconate.org
2025-05-03 19:42:29,053019,https://www.comune.pitigliano.gr.it
2025-05-03 19:42:29,006105,https://www.comune.montecastello.al.it
2025-05-03 19:42:30,058113,https://www.comunevivaroromano.it
2025-05-03 19:42:32,077015,https://www.comune.miglionico.mt.it
2025-05-03 19:42:35,021028,https://www.dobbiaco.eu
2025-05-03 19:42:35,075073,https://www.comune.scorrano.le.it
2025-05-03 19:42:37,001123,https://comune.isolabella.to.it
2025-05-03 19:42:38,065081,http://www.comune.ogliastrocilento.sa.it
2025-05-03 19:42:39,066026,https://www.comune.casteldelmonte.aq.it/
2025-05-03 19:42:41,076013,https://www.comune.brienza.pz.it
2025-05-03 19:42:42,069002,https://www.comunediarchi.it
2025-05-03 19:42:42,009063,https://www.comune.urbe.sv.it
2025-05-03 19:42:43,062020,https://www.comune.castelvetereinvalfortore.bn.gov.it
2025-05-03 19:42:46,063022,https://www.comune.casoladinapoli.na.it
2025-05-03 19:42:47,069048,https://www.comunelettopalena.it
2025-05-03 19:42:48,065021,https://www.comune.camerota.sa.it
2025-05-03 19:42:52,014064,https://www.comune.tartano.so.it
2025-05-03 19:42:53,021102,https://www.comune.trodena.bz.it
2025-05-03 19:42:54,065142,https://www.comune.siano.sa.it
2025-05-03 19:42:55,064036,https://62.77.55.13/c064036/hh/index.php
2025-05-03 19:42:55,010050,https://www.comune.rondanina.ge.it
2025-05-03 19:42:55,109025,https://www.comune.montevidoncombatte.fm.it
2025-05-03 19:42:57,019109,https://www.comune.trescorecremasco.gov.it/
2025-05-03 19:42:58,067019,https://www.comune.colonnella.te.it
2025-05-03 19:42:58,080010,https://www.comunebivongi.it
2025-05-03 19:43:00,093029,https://www.comune.pasianodipordenone.pn.it
2025-05-03 19:43:00,049021,https://www.comune.rio.li.it
2025-05-03 19:43:01,057017,https://www.comune.cittareale.ri.it
2025-05-03 19:43:03,061086,https://www.comune.santangelodalife.ce.it/
2025-05-03 19:43:04,078014,https://belsito.asmenet.it
2025-05-03 19:43:05,111022,https://www.comune.furtei.ca.it
2025-05-03 19:43:09,069007,https://www.comuneborrello.it
2025-05-03 19:43:13,098023,https://www.comune.cornovecchio.lo.it
2025-05-03 19:43:14,084035,https://www.comunesanbiagioplatani.it
2025-05-03 19:43:14,066068,https://www.comune.pescasseroli.aq.ithttp://www.indicepa.gov.it/ipa2/img/btn_postaelettronica_on.png
2025-05-03 19:43:18,022095,https://www.comunegrigno.it
2025-05-03 19:43:18,069029,https://www.dogliola.it
2025-05-03 19:43:19,017116,https://www.comune.muscoline.bs.
2025-05-03 19:43:21,021104,https://www.gemeinde.ulten.bz.it
2025-05-03 19:43:23,066083,https://www.comune.roccapia.aq.it
2025-05-03 19:43:25,108014,https://www.comunecamparada.it
2025-05-03 19:43:26,084030,https://www.comune.raffadali.ag.it
2025-05-03 19:43:26,054003,https://www.comune.bettona.pg.it
2025-05-03 19:43:27,078110,https://www.comune.rovito.cs.it
2025-05-03 19:43:32,017015,https://www.comune.berlingo.bs.it
2025-05-03 19:43:33,064074,https://www.comune.pratadiprincipatoultra.av.it
2025-05-03 19:43:34,004201,https://www.comunesaliceto.it
2025-05-03 19:43:34,012119,https://www.comune.saronno.va.it
2025-05-03 19:43:36,016068,https://www.comune.cenatesopra.bg.it
2025-05-03 19:43:37,061004,https://www.comune.arienzo.ce.it/
2025-05-03 19:43:39,010014,https://www.comune.ceranesi.ge.it
2025-05-03 19:43:40,054025,https://www.lisciano.org
2025-05-03 19:43:41,060029,https://www.comune.collesanmagno.fr.it
2025-05-03 19:43:42,045009,https://www.comunelicciananardi.ms.it
2025-05-03 19:43:44,054053,https://www.comune.torgiano.pg.it
2025-05-03 19:43:45,030053,https://www.comune.majano.ud.it
2025-05-03 19:43:46,065060,https://www.comune.laureanacilento.sa.gov.it
2025-05-03 19:43:47,070004,https://egov.hseweb.it/bonefro/hh/
2025-05-03 19:43:48,085013,https://www.comune.niscemi.cl.it
2025-05-03 19:43:52,054035,https://www.comune.norcia.pg.it
2025-05-03 19:43:54,067038,https://www.comune.santegidioallavibrata.te.it
2025-05-03 19:43:55,077006,https://www.colobraro.gov.it
2025-05-03 19:43:56,069082,https://www.sanmartinosm.it
2025-05-03 19:43:58,028006,https://www.comune.arre.pd.it
2025-05-03 19:44:02,061076,https://http//www.comune.sangregoriomatese.ce.it
2025-05-03 19:44:07,010049,https://www.comune.roncoscrivia.ge.it
2025-05-03 19:44:08,008032,https://www.comuneisolabona.it
2025-05-03 19:44:08,102033,https://www.comune.sancostantino.vv.it
2025-05-03 19:44:09,066074,https://www.comune.pratadansidonia.aq.it
2025-05-03 19:44:10,057065,https://www.comunediselci.it
2025-05-03 19:44:15,041061,https://serra.segreteria@gmail.com
2025-05-03 19:44:16,064081,https://salzairpina.asmenet.it
2025-05-03 19:44:17,102050,https://zungri.asmenet.it/
2025-05-03 19:44:18,109016,https://www.montegiberto.net
2025-05-03 19:44:19,042049,https://www.comune.staffolo.an.it/
2025-05-03 19:44:20,076004,https://www.comune.anzi.pz.it
2025-05-03 19:44:22,019040,https://www.comune.derovere.cr.it
2025-05-03 19:44:25,013201,https://www.comune.rovellasca.co.it
2025-05-03 19:44:27,021087,https://www.comune.scena.bz.it/
2025-05-03 19:44:30,028023,https://www.comune.carmignanodibrenta.pd.it
2025-05-03 19:44:30,014047,https://www.comune.pedesina.so.it
2025-05-03 19:44:32,065145,https://www.comune.stio.sa.gov.it
2025-05-03 19:44:33,078153,https://www.comune.verbicaro.it
2025-05-03 19:44:39,051042,https://www.laterinaperginevaldarno.it
2025-05-03 19:44:40,020073,https://www.comune.borgocarbonara.mn.it
2025-05-03 19:44:41,005068,https://www.comunemonastero.at.it
2025-05-03 19:44:58,059033,https://www.comune.ventotene.lt.it
2025-05-03 19:45:00,054038,https://www.comune.passignano-sul-trasimeno.pg.it
2025-05-03 19:45:02,055013,https://www.comune.ficulle.tr.it
2025-05-03 19:45:03,004141,https://www.comune.montezemolo.cn.it
2025-05-03 19:45:13,021052,https://www.comune.monguelfo-tesido.bz.it
2025-05-03 19:45:29,058117,https://www.comune.ardea.rm.it
2025-05-03 19:45:31,086019,https://www.comune.valguarnera.en.it
2025-05-03 19:45:32,083107,https://www.comunediacquedolci.it/
2025-05-03 19:45:39,021007,https://www.barbian.eu
2025-05-03 19:45:42,061002,https://www.comune.alife.ce.it/
2025-05-03 19:45:45,079142,https://anagrafesquillace@libero.it
2025-05-03 19:45:47,018040,https://www.comune.castelnovetto.pv.it
2025-05-03 19:45:48,109005,https://www.comunefalerone.it
2025-05-03 19:45:53,021048,https://www.comune.marlengo.bz.it
2025-05-03 19:46:02,021055,https://www.nalles.eu
2025-05-03 19:46:03,030032,https://www.comunedignano.ud.it
2025-05-03 19:46:04,078107,https://www.comune.roseto.cs.it
2025-05-03 19:48:06,015026,https://www.boffaloraticino.it
2025-05-03 19:48:07,010024,https://comune.fontanigorda.ge.it
2025-05-03 19:48:08,058108,https://www.comunevallepietra.it
2025-05-03 19:48:18,060010,https://www.comune.arpino.fr.it
2025-05-03 19:48:22,019009,https://www.comune.calvatone.cr.it
2025-05-03 19:48:28,058086,https://www.comune.roccadipapa.rm.it
2025-05-03 19:48:30,079116,https://www.comune.sansostene.cz.it
2025-05-03 19:49:43,017149,https://www.comune.pontevico.bs.it
2025-05-03 19:49:50,008042,https://www.comune.pievediteco.im.it
2025-05-03 19:49:54,069014,https://www.comune.casalanguida.ch.it
2025-05-03 19:49:55,026077,https://www.sanzenonedegliezzelini.eu
2025-05-03 19:50:00,080053,https://www.comune.montebellojonico.rc.it
2025-05-03 19:50:04,016052,https://www.comune.caprinobergamasco.bg.it
2025-05-03 19:50:14,083095,https://www.comunedisinagra.it
2025-05-03 19:50:15,075053,https://www.comunenevianodilecce.it
2025-05-03 19:50:17,071003,https://www.comune.anzanodipuglia.fg.it
2025-05-03 19:50:20,056038,https://www.comune.monterosi.vt.it
2025-05-03 19:50:20,066020,https://www.comune.capistrello.aq.it
2025-05-03 19:50:21,062006,https://www.comunearpaise.it
2025-05-03 19:50:25,007031,https://www.comune.gressan.ao.it
2025-05-03 19:50:25,057052,https://www.comune.poggiocatino.ri.it
2025-05-03 19:50:28,064089,https://www.comune.santandreadiconza.av.it
2025-05-03 19:50:29,034009,https://www.comune.collecchio.pr.it
2025-05-03 19:50:30,079151,https://www.comune.vallefiorita.cz.it
2025-05-03 19:50:31,018146,https://www.comune.sartiranalomellina.pv.it
2025-05-03 19:50:32,065103,https://www.comune.prignanocilento.sa.gov.it
2025-05-03 19:50:34,035022,https://www.comune.gattatico.re.it
2025-05-03 19:50:34,076085,https://www.comune.senise.pz.it
2025-05-03 19:50:35,103037,https://www.comune.intragna.vb.it
2025-05-03 19:50:36,056047,https://www.comunesanlorenzonuovo.it
2025-05-03 19:50:39,094017,https://www.comune.colliavolturno.is.it
2025-05-03 19:50:43,021109,https://www.gsies.eu
2025-05-03 19:50:44,109003,https://www.comunebelmontepiceno.it
2025-05-03 19:50:49,068017,https://www.comune.cugnoli.pe.it/
2025-05-03 19:50:50,006012,https://www.comune.basaluzzo.al.it
2025-05-03 19:50:53,002131,https://www.comune.sangermanovercellese.vc.it
2025-05-03 19:50:54,004227,https://www.comune.torremondovi.cn.it
2025-05-03 19:50:56,037011,https://www.comune.casalecchio.bo.it
2025-05-03 19:50:59,021073,https://www.comune.caines.bz.it
2025-05-03 19:51:00,093019,https://www.comune.ertoecasso.pn.it
2025-05-03 19:51:00,095012,https://www.comune.baressa.or.it
2025-05-03 19:51:02,075068,https://www.comunesancesariodilecce.it
2025-05-03 19:51:03,078132,https://santamariadelcedro.asmenet.it
2025-05-03 19:51:05,010055,https://www.comune.santolcese.ge.it
2025-05-03 19:51:07,006107,https://www.comune.montegioco.al.it
2025-05-03 19:51:08,016175,https://www.comune.premolo.bg.it
2025-05-03 19:51:09,021094,https://www.comune.sluderno.bz.it
2025-05-03 19:51:11,066031,https://www.castelvecchio-subequo.it
2025-05-03 19:51:12,009029,https://www.comunefinaleligure.it
2025-05-03 19:51:13,076032,https://www.comune.filiano.pz.it
2025-05-03 19:51:13,004013,https://www.comune.barolo.cn.it
2025-05-03 19:51:14,064070,https://www.comune.paternopoli.av.it
2025-05-03 19:51:15,065149,https://www.comune.torre-orsaia.sa.it
2025-05-03 19:51:17,058044,https://www.comune.gerano.rm.it
2025-05-03 19:51:18,064075,https://www.comune.pratolaserra.av.it
2025-05-03 19:51:18,076052,https://www.comune.montemurro.pz.it
2025-05-03 19:51:19,094024,https://www.comune.longano.is.it
2025-05-03 19:51:19,001255,https://www.comune.santambrogioditorino.to.it
2025-05-03 19:51:22,058096,https://www.comune.sanpolodeicavalieri.rm.it
2025-05-03 19:51:23,021079,https://www.comune.sangenesioatesino.bz.it
2025-05-03 19:51:24,001163,https://www.comune.moriondo.to.it
2025-05-03 19:51:25,096023,https://www.comune.curino.bi.it
2025-05-03 19:51:25,021038,https://www.lagundo.eu
2025-05-03 19:51:26,004174,https://www.comune.prazzo.cn.it
2025-05-03 19:51:29,018111,https://www.comune.pietradegiorgi.pv.it
2025-05-03 19:51:29,065155,https://www.comune.valva.sa.it
2025-05-03 19:51:30,002059,https://www.comune.formigliana.vc.it
2025-05-03 19:51:31,082005,https://www.comune.altofonte.pa.it
2025-05-03 19:51:33,019085,https://www.comune.robeccodoglio.cr.it
2025-05-03 19:51:34,021049,https://www.comune.martello.bz.it
2025-05-03 19:51:35,004247,https://www.comune.villarsancostanzo.cn.it
2025-05-03 19:51:36,078032,https://www.comune.castroregio.cs.it
2025-05-03 19:51:38,068013,https://www.comune.civitaquana.pe.it/
2025-05-03 19:51:42,087025,https://comunemilitello.it
2025-05-03 19:51:42,078006,https://www.comune.albidona.cs.it
2025-05-03 19:51:44,094016,https://www.comune.civitanovadelsannio.is.it
2025-05-03 19:51:45,004055,https://www.comune.castiglionefalletto.cn.it
2025-05-03 19:51:46,004233,https://www.comune.valdieri.cn.it
2025-05-03 19:51:46,022037,https://www.comunecampodenno.it
2025-05-03 19:51:47,004224,https://www.comune.stroppo.cn.it
2025-05-03 19:51:49,073003,https://www.comune.castellaneta.ta.it
2025-05-03 19:51:49,006041,https://www.comune.casasco.al.it
2025-05-03 19:51:50,078086,https://www.comune.nocara.cs.it
2025-05-03 19:51:50,044038,https://www.comune.montegallo.ap.it
2025-05-03 19:51:51,074006,https://www.comune.erchie.br.it
2025-05-03 19:51:51,004168,http://www.comune.piobesidalba.cn.it/
2025-05-03 19:51:52,006161,https://www.comune.sezzadio.al.it
2025-05-03 19:51:53,005015,https://www.comune.calosso.at.it
2025-05-03 19:51:53,055023,https://www.comune.orvieto.tr.it
2025-05-03 19:51:54,061040,https://www.comune.gianovetusto.ce.it
2025-05-03 19:51:54,021027,https://www.comune.curon.bz.it
2025-05-03 19:51:58,055003,https://www.comune.alviano.tr.it
2025-05-03 19:51:58,062078,https://www.comune.santarcangelotrimonte.bn.it
2025-05-03 19:51:58,021010,https://www.comunebrennero.eu
2025-05-03 19:51:59,070007,https://www.campochiaro.gov.it
2025-05-03 19:52:00,001033,https://www.bosconerocanavese.it
2025-05-03 19:52:00,103015,https://www.comune.cambiasca.vb.it
2025-05-03 19:52:01,001131,https://www.comune.lemie.to.it
2025-05-03 19:52:02,004167,https://www.comune.pietraporzio.cn.it
2025-05-03 19:52:02,088004,https://www.comunegiarratana.it
2025-05-03 19:52:05,010048,https://www.comune.rezzoaglio.ge.it
2025-05-03 19:52:06,001147,https://www.comune.mattie.to.it
2025-05-03 19:52:08,058057,https://www.comune.marino.rm.gov.it
2025-05-03 19:52:08,072043,https://www.comune.terlizzi.ba.it
2025-05-03 19:52:09,008019,https://www.comune.chiusanico.im.it/
2025-05-03 19:52:09,004177,https://www.comune.priola.cn.it
2025-05-03 19:52:09,062073,https://www.comune.solopaca.bn.it
2025-05-03 19:52:10,075002,https://www.comune.alessano.lecce.it
2025-05-03 19:52:12,062047,https://www.comune.pannarano.bn.it
2025-05-03 19:52:14,015110,https://www.comune.grezzago.mi.it
2025-05-03 19:52:14,016082,https://www.comune.cornaimagna.bg.it
2025-05-03 19:52:15,091055,https://www.comune.oliena.nu.it
2025-05-03 19:52:17,062025,https://www.comune.collesannita.bn.it/
2025-05-03 19:52:17,111092,https://www.comune.turri.su.it
2025-05-03 19:52:18,001136,https://www.comune.lombriasco.to.it
2025-05-03 19:52:20,111107,https://www.comune.villaspeciosa.ca.it
2025-05-03 19:52:20,078084,https://www.comune.mormanno.cs.it
2025-05-03 19:52:21,051041,https://www.comune.pratovecchiostia.ar.it/
2025-05-03 19:52:22,004151,https://www.comune.niellatanaro.cn.it
2025-05-03 19:52:22,094048,https://www.comune.scapoli.is.it
2025-05-03 19:52:23,021021,https://www.gemeinde.kiens.bz.it
2025-05-03 19:52:24,001137,https://www.comuneloranze.to.it
2025-05-03 19:52:24,012102,https://www.comune.mesenzana.va.it
2025-05-03 19:52:28,012037,https://www.comune.casalzuigno.va.it
2025-05-03 19:52:28,064069,https://www.comune.parolise.av.it
2025-05-03 19:52:28,006131,http://www.comune.pomaromonferrato.al.it
2025-05-03 19:52:30,076050,https://www.comune.moliterno.pz.it
2025-05-03 19:52:33,001227,https://www.comune.roure.to.it
2025-05-03 19:52:34,094034,https://www.comune.pettoranellodelmolise.is.it/
2025-05-03 19:52:34,076056,https://www.comuneoppidolucano.gov.it
2025-05-03 19:52:35,030054,https://www.comune.malborghetto-valbruna.ud.it
2025-05-03 19:52:35,058070,https://www.nemi.rm.gov.it
2025-05-03 19:52:35,067010,https://www.comune.castelcastagna.te.it
2025-05-03 19:52:36,004016,https://www.comune.beinette.cn.it
2025-05-03 19:52:37,063020,https://www.comune.casandrino.na.it
2025-05-03 19:52:37,079089,https://www.comune.palermiti.cz.it
2025-05-03 19:52:38,005026,https://www.comune.castellero.at.it
